學校名稱,科系名稱,學生數,教師數,縣市名稱
國立高雄科技大學,資訊管理系碩士在職專班,54,0,50 高雄市
國立高雄科技大學,資訊管理系,444,20,50 高雄市
國立高雄科技大學,資訊管理系,1,0,50 高雄市
國立高雄科技大學,資訊工程系碩士班,58,0,50 高雄市
國立高雄科技大學,資訊工程系碩士在職專班,40,0,50 高雄市
國立高雄科技大學,電機與資訊學院_智慧系統技優專班,42,1,50 高雄市
國立高雄科技大學,海事資訊科技系碩士在職專班,3,0,50 高雄市
國立臺東專科學校,資訊管理科,43,5,14 臺東縣
東海大學,工業工程與經營資訊學系高階醫務工程與管理碩士在職專班,40,0,19 臺中市
東海大學,資訊工程學系,63,0,19 臺中市
東海大學,資訊工程學系,16,0,19 臺中市
東海大學,資訊工程學系,614,19,19 臺中市
東海大學,資訊工程學系,7,0,19 臺中市
東海大學,資訊管理學系,37,0,19 臺中市
東海大學,資訊管理學系,278,9,19 臺中市
東海大學,工業工程與經營資訊學系,29,0,19 臺中市
東海大學,工業工程與經營資訊學系,61,0,19 臺中市
東海大學,工業工程與經營資訊學系,383,14,19 臺中市
輔仁大學,圖書資訊學系,20,0,01 新北市
輔仁大學,圖書資訊學系,245,10,01 新北市
輔仁大學,圖書資訊學系,6,0,01 新北市
輔仁大學,統計資訊學系應用統計碩士班,39,0,01 新北市
輔仁大學,統計資訊學系應用統計碩士在職專班,54,0,01 新北市
輔仁大學,統計資訊學系,456,14,01 新北市
輔仁大學,資訊工程學系,45,0,01 新北市
輔仁大學,資訊工程學系,27,0,01 新北市
輔仁大學,資訊工程學系,535,15,01 新北市
輔仁大學,資訊管理學系,42,0,01 新北市
輔仁大學,資訊管理學系,49,0,01 新北市
輔仁大學,資訊管理學系,480,14,01 新北市
輔仁大學,人工智慧與資訊安全學士學位學程,94,2,01 新北市
輔仁大學,醫學資訊與健康科技進修學士學位學程,43,0,01 新北市
輔仁大學,資訊創新與數位生活進修學士學位學程,106,1,01 新北市
輔仁大學,醫學資訊與創新應用學士學位學程,164,2,01 新北市
東吳大學,資訊管理學系,37,0,30 臺北市
東吳大學,資訊管理學系,47,0,30 臺北市
東吳大學,資訊管理學系,547,16,30 臺北市
中原大學,中原大學美國威大密爾瓦基分校電機與資訊工程雙學士學位學程,48,0,03 桃園市
中原大學,資訊管理學系,56,0,03 桃園市
中原大學,資訊管理學系,75,1,03 桃園市
中原大學,資訊管理學系,510,15,03 桃園市
中原大學,資訊工程學系,78,0,03 桃園市
中原大學,資訊工程學系,21,0,03 桃園市
中原大學,資訊工程學系,510,16,03 桃園市
中原大學,電機資訊學院智慧運算與大數據學士班,112,4,03 桃園市
中原大學,電機資訊學院學士班,186,4,03 桃園市
淡江大學,資訊傳播學系,403,8,01 新北市
淡江大學,資訊與圖書館學系,24,0,01 新北市
淡江大學,資訊與圖書館學系數位學習碩士在職專班,10,0,01 新北市
淡江大學,資訊與圖書館學系,414,10,01 新北市
淡江大學,資訊工程學系,20,0,01 新北市
淡江大學,資訊工程學系,106,0,01 新北市
淡江大學,資訊工程學系,20,0,01 新北市
淡江大學,資訊工程學系,1111,32,01 新北市
淡江大學,資訊工程學系,135,0,01 新北市
淡江大學,資訊管理學系,40,0,01 新北市
淡江大學,資訊管理學系,19,0,01 新北市
淡江大學,資訊管理學系,758,18,01 新北市
中國文化大學,資訊傳播學系,28,0,30 臺北市
中國文化大學,資訊傳播學系,391,10,30 臺北市
中國文化大學,資訊管理學系,43,0,30 臺北市
中國文化大學,資訊工程學系,12,0,30 臺北市
中國文化大學,資訊工程學系,433,9,30 臺北市
中國文化大學,資訊管理學系,496,13,30 臺北市
中國文化大學,資訊管理學系,23,0,30 臺北市
中國文化大學,資訊管理學系,31,0,30 臺北市
中國文化大學,資訊管理學系,16,0,30 臺北市
逢甲大學,資訊工程學系,27,0,19 臺中市
逢甲大學,資訊工程學系,129,0,19 臺中市
逢甲大學,資訊工程學系,1067,32,19 臺中市
逢甲大學,資訊電機工程碩士在職專班,102,2,19 臺中市
逢甲大學,資訊電機學院學士班,116,2,19 臺中市
逢甲大學,美國普渡大學電機資訊雙學士學位學程,79,0,19 臺中市
逢甲大學,生醫資訊暨生醫工程碩士學位學程,15,2,19 臺中市
逢甲大學,都市計畫與空間資訊學系,36,0,19 臺中市
逢甲大學,都市計畫與空間資訊學系,4,0,19 臺中市
逢甲大學,都市計畫與空間資訊學系,378,11,19 臺中市
靜宜大學,資訊管理學系,16,0,06 臺中市
靜宜大學,資訊管理學系,430,13,06 臺中市
靜宜大學,資訊傳播工程學系,11,0,06 臺中市
靜宜大學,資訊傳播工程學系,426,14,06 臺中市
靜宜大學,資訊學院資訊應用與科技管理碩士在職專班,8,0,06 臺中市
靜宜大學,資訊學院,0,2,06 臺中市
靜宜大學,資訊工程學系,20,0,06 臺中市
靜宜大學,資訊工程學系,527,14,06 臺中市
靜宜大學,國際資訊學士學位學程,25,0,06 臺中市
長庚大學,資訊管理學系,44,0,03 桃園市
長庚大學,資訊管理學系,339,14,03 桃園市
長庚大學,資訊工程學系,11,0,03 桃園市
長庚大學,資訊工程學系,68,0,03 桃園市
長庚大學,資訊工程學系,248,16,03 桃園市
元智大學,生物與醫學資訊碩士學位學程,6,2,03 桃園市
元智大學,資訊管理學系,21,0,03 桃園市
元智大學,資訊管理學系,48,0,03 桃園市
元智大學,資訊管理學系,71,0,03 桃園市
元智大學,資訊管理學系,553,21,03 桃園市
元智大學,資訊工程學系,20,0,03 桃園市
元智大學,資訊工程學系,103,0,03 桃園市
元智大學,資訊工程學系,35,0,03 桃園市
元智大學,資訊工程學系,676,20,03 桃園市
元智大學,資訊學院英語學士班,169,3,03 桃園市
元智大學,資訊傳播學系,19,0,03 桃園市
元智大學,資訊傳播學系,466,12,03 桃園市
中華大學,生物資訊學系,0,1,18 新竹市
中華大學,生物資訊學系,3,0,18 新竹市
中華大學,中華大學美國舊金山州立大學資訊管理與決策科學學士學位學程,7,2,18 新竹市
中華大學,資訊管理學系,8,0,18 新竹市
中華大學,資訊管理學系,0,0,18 新竹市
中華大學,資訊管理學系,213,7,18 新竹市
中華大學,資訊工程學系,59,0,18 新竹市
中華大學,資訊工程學系,10,0,18 新竹市
中華大學,資訊工程學系,459,13,18 新竹市
大葉大學,會計資訊學系,80,7,07 彰化縣
大葉大學,會計資訊學系,1,0,07 彰化縣
大葉大學,資訊管理學系,7,0,07 彰化縣
大葉大學,資訊管理學系,1,0,07 彰化縣
大葉大學,資訊管理學系,72,9,07 彰化縣
大葉大學,資訊管理學系,1,0,07 彰化縣
大葉大學,資訊工程學系,14,0,07 彰化縣
大葉大學,資訊工程學系,113,9,07 彰化縣
華梵大學,資訊管理學系,0,0,01 新北市
華梵大學,資訊管理學系,2,0,01 新北市
華梵大學,資訊管理學系,0,0,01 新北市
華梵大學,工業工程與經營資訊學系,0,0,01 新北市
華梵大學,工業工程與經營資訊學系,0,0,01 新北市
義守大學,智慧醫療暨生物資訊碩士學位學程,9,1,12 高雄市
義守大學,資訊管理學系,10,0,12 高雄市
義守大學,資訊管理學系,88,0,12 高雄市
義守大學,資訊管理學系,278,12,12 高雄市
義守大學,資訊管理學系,249,0,12 高雄市
義守大學,資訊工程學系,34,0,12 高雄市
義守大學,資訊工程學系,14,0,12 高雄市
義守大學,資訊工程學系,10,0,12 高雄市
義守大學,資訊工程學系,448,13,12 高雄市
世新大學,資訊傳播學系,13,0,30 臺北市
世新大學,資訊傳播學系,21,0,30 臺北市
世新大學,資訊傳播學系,278,9,30 臺北市
世新大學,資訊管理學系,32,0,30 臺北市
世新大學,資訊管理學系,34,0,30 臺北市
世新大學,資訊管理學系,681,22,30 臺北市
銘傳大學,醫療資訊與管理學系健康產業管理碩士班,15,0,30 臺北市
銘傳大學,醫療資訊與管理學系,325,10,30 臺北市
銘傳大學,資訊工程學系,17,0,30 臺北市
銘傳大學,資訊工程學系,476,14,30 臺北市
銘傳大學,資訊管理學系,17,0,30 臺北市
銘傳大學,資訊管理學系,9,0,30 臺北市
銘傳大學,資訊管理學系,612,17,30 臺北市
銘傳大學,資訊傳播工程學系,0,0,30 臺北市
銘傳大學,資訊傳播工程學系,0,0,30 臺北市
銘傳大學,資訊科技應用學士學位學程,6,1,30 臺北市
銘傳大學,資訊科技應用與管理學士學位學程,80,2,30 臺北市
實踐大學,資訊模擬與設計學系,285,7,30 臺北市
實踐大學,資訊科技與管理學系,10,0,30 臺北市
實踐大學,資訊科技與管理學系,0,0,30 臺北市
實踐大學,資訊科技與管理學系,394,9,30 臺北市
實踐大學,資訊管理學系,104,7,30 臺北市
實踐大學,資訊科技與通訊學系,181,7,30 臺北市
朝陽科技大學,資訊與通訊系,361,15,06 臺中市
朝陽科技大學,資訊與通訊系_香港二技專班,1,0,06 臺中市
朝陽科技大學,資訊管理系博士班,18,0,06 臺中市
朝陽科技大學,資訊管理系碩士班,39,0,06 臺中市
朝陽科技大學,資訊管理系碩士在職專班,11,0,06 臺中市
朝陽科技大學,資訊管理系,704,24,06 臺中市
朝陽科技大學,資訊管理系,72,1,06 臺中市
朝陽科技大學,資訊管理系_香港二技專班,1,0,06 臺中市
朝陽科技大學,資訊與通訊系碩士班,50,0,06 臺中市
朝陽科技大學,資訊工程系碩士班,43,0,06 臺中市
朝陽科技大學,資訊工程系碩士在職專班,6,0,06 臺中市
朝陽科技大學,資訊工程系,439,15,06 臺中市
朝陽科技大學,資訊工程系,5,0,06 臺中市
高雄醫學大學,醫務管理暨醫療資訊學系,23,0,50 高雄市
高雄醫學大學,醫務管理暨醫療資訊學系,58,0,50 高雄市
高雄醫學大學,醫務管理暨醫療資訊學系,218,10,50 高雄市
南華大學,科技學院資訊科技進修學士班,99,1,10 嘉義縣
南華大學,資訊管理學系,16,0,10 嘉義縣
南華大學,資訊管理學系,23,0,10 嘉義縣
南華大學,資訊管理學系,169,9,10 嘉義縣
南華大學,資訊工程學系,319,9,10 嘉義縣
真理大學,宗教文化與資訊管理學系,12,0,01 新北市
真理大學,宗教文化與資訊管理學系,3,0,01 新北市
真理大學,宗教文化與資訊管理學系,99,9,01 新北市
真理大學,人文與資訊學系,89,8,01 新北市
真理大學,運動資訊傳播學系,188,7,01 新北市
真理大學,會計資訊學系,104,8,01 新北市
真理大學,工業管理與經營資訊學系,102,7,01 新北市
真理大學,統計資訊與精算學系,11,0,01 新北市
真理大學,統計資訊與精算學系,90,9,01 新北市
真理大學,資訊工程學系,8,0,01 新北市
真理大學,資訊工程學系,182,9,01 新北市
真理大學,資訊管理學系,127,7,01 新北市
大同大學,資訊經營學系,8,0,30 臺北市
大同大學,資訊經營學系,17,0,30 臺北市
大同大學,資訊經營學系,192,8,30 臺北市
大同大學,資訊工程學系,13,0,30 臺北市
大同大學,資訊工程學系,35,0,30 臺北市
大同大學,資訊工程學系,42,0,30 臺北市
大同大學,資訊工程學系,500,18,30 臺北市
南臺科技大學,資訊傳播系碩士班,15,0,11 臺南市
南臺科技大學,資訊傳播系,401,11,11 臺南市
南臺科技大學,資訊傳播系,54,0,11 臺南市
南臺科技大學,資訊傳播系_香港二技專班,0,0,11 臺南市
南臺科技大學,會計資訊系,92,3,11 臺南市
南臺科技大學,工業管理與資訊系工業管理碩士在職專班,15,0,11 臺南市
南臺科技大學,工業管理與資訊系,466,17,11 臺南市
南臺科技大學,資訊管理系碩士班,33,0,11 臺南市
南臺科技大學,資訊管理系碩士在職專班,21,0,11 臺南市
南臺科技大學,資訊管理系,595,20,11 臺南市
南臺科技大學,資訊管理系,129,0,11 臺南市
南臺科技大學,資訊工程系碩士班,34,0,11 臺南市
南臺科技大學,資訊工程系,607,21,11 臺南市
南臺科技大學,資訊工程科,192,0,11 臺南市
南臺科技大學,資訊管理系大數據分析碩士在職專班,16,0,11 臺南市
崑山科技大學,會計資訊系,0,0,11 臺南市
崑山科技大學,資訊傳播系,115,7,11 臺南市
崑山科技大學,資訊傳播系,1,0,11 臺南市
崑山科技大學,資訊管理系碩士班,25,0,11 臺南市
崑山科技大學,資訊管理系碩士在職專班,47,0,11 臺南市
崑山科技大學,資訊管理系,222,9,11 臺南市
崑山科技大學,資訊管理系,68,0,11 臺南市
崑山科技大學,資訊管理系,34,0,11 臺南市
崑山科技大學,資訊管理系_電子商務,12,0,11 臺南市
崑山科技大學,資訊工程系碩士班,15,0,11 臺南市
崑山科技大學,資訊工程系碩士在職專班,1,0,11 臺南市
崑山科技大學,資訊工程系,282,8,11 臺南市
崑山科技大學,資訊工程系,55,0,11 臺南市
崑山科技大學,資訊工程系_自動化與物聯網國際學生產學合作專班,15,0,11 臺南市
嘉南藥理大學,資訊管理系,356,11,11 臺南市
嘉南藥理大學,資訊管理系,92,2,11 臺南市
嘉南藥理大學,應用空間資訊系,30,2,11 臺南市
嘉南藥理大學,空間與環境資訊科,7,4,11 臺南市
樹德科技大學,資訊管理系碩士班,15,0,12 高雄市
樹德科技大學,資訊管理系碩士在職專班,22,0,12 高雄市
樹德科技大學,資訊管理系,170,10,12 高雄市
樹德科技大學,資訊管理系,44,0,12 高雄市
樹德科技大學,資訊工程系碩士班,19,0,12 高雄市
樹德科技大學,資訊工程系資訊技術與管理數位學習碩士在職專班,8,0,12 高雄市
樹德科技大學,資訊工程系,192,9,12 高雄市
樹德科技大學,資訊工程系,100,0,12 高雄市
慈濟大學,醫學資訊學系,28,0,15 花蓮縣
慈濟大學,醫學資訊學系,117,10,15 花蓮縣
臺北醫學大學,醫學資訊研究所,30,0,30 臺北市
臺北醫學大學,醫學資訊研究所,24,12,30 臺北市
臺北醫學大學,醫學資訊研究所,23,0,30 臺北市
中山醫學大學,醫學資訊學系,7,0,19 臺中市
中山醫學大學,醫學資訊學系,168,11,19 臺中市
龍華科技大學,資訊管理系碩士班,22,0,03 桃園市
龍華科技大學,資訊管理系碩士在職專班,19,0,03 桃園市
龍華科技大學,資訊管理系,384,15,03 桃園市
龍華科技大學,資訊管理系,137,0,03 桃園市
龍華科技大學,資訊網路工程系碩士班,30,0,03 桃園市
龍華科技大學,資訊網路工程系,666,19,03 桃園市
龍華科技大學,資訊網路工程系,145,0,03 桃園市
輔英科技大學,資訊科技與管理系,177,11,12 高雄市
輔英科技大學,資訊科技與管理系,54,0,12 高雄市
明新科技大學,資訊管理系碩士班,18,0,04 新竹縣
明新科技大學,資訊管理系,361,14,04 新竹縣
明新科技大學,資訊管理系,124,1,04 新竹縣
明新科技大學,資訊管理系,107,0,04 新竹縣
明新科技大學,資訊管理科,115,0,04 新竹縣
明新科技大學,資訊工程系,347,12,04 新竹縣
明新科技大學,資訊工程系,116,0,04 新竹縣
長榮大學,會計資訊學系,126,6,11 臺南市
長榮大學,資訊暨設計碩士學位學程,9,1,11 臺南市
長榮大學,資訊暨設計學院學士班,9,1,11 臺南市
長榮大學,資訊管理學系,87,7,11 臺南市
長榮大學,資訊工程學系,201,7,11 臺南市
健行科技大學,資訊管理系,388,16,03 桃園市
健行科技大學,資訊管理系,119,0,03 桃園市
健行科技大學,資訊管理系,6,0,03 桃園市
健行科技大學,資訊管理系,59,0,03 桃園市
健行科技大學,資訊管理系碩士班,25,0,03 桃園市
健行科技大學,資訊工程系碩士班,27,0,03 桃園市
健行科技大學,資訊工程系,471,19,03 桃園市
健行科技大學,資訊工程系,127,0,03 桃園市
健行科技大學,土木工程系空間資訊與防災科技碩士班,25,0,03 桃園市
健行科技大學,應用空間資訊系,92,7,03 桃園市
正修科技大學,資訊管理系碩士班,21,0,12 高雄市
正修科技大學,資訊管理系碩士在職專班,22,0,12 高雄市
正修科技大學,資訊管理系,269,14,12 高雄市
正修科技大學,資訊管理系,127,0,12 高雄市
正修科技大學,資訊管理系,178,0,12 高雄市
正修科技大學,資訊管理科,0,0,12 高雄市
正修科技大學,資訊管理科,3,0,12 高雄市
正修科技大學,資訊工程系碩士班,14,0,12 高雄市
正修科技大學,資訊工程系,462,19,12 高雄市
正修科技大學,資訊工程系,130,0,12 高雄市
正修科技大學,土木與空間資訊系營建工程碩士班,21,0,12 高雄市
正修科技大學,土木與空間資訊系,480,20,12 高雄市
正修科技大學,土木與空間資訊系,216,0,12 高雄市
萬能科技大學,資訊管理系碩士班,16,0,03 桃園市
萬能科技大學,資訊管理系碩士在職專班,27,0,03 桃園市
萬能科技大學,資訊管理系,172,8,03 桃園市
萬能科技大學,資訊管理系,73,0,03 桃園市
萬能科技大學,資訊工程系,272,14,03 桃園市
萬能科技大學,資訊工程系,73,0,03 桃園市
萬能科技大學,資訊工程系,1,0,03 桃園市
玄奘大學,資訊管理學系,0,0,18 新竹市
建國科技大學,資訊管理系,67,5,07 彰化縣
建國科技大學,資訊管理系,31,0,07 彰化縣
建國科技大學,資訊與網路通訊系,0,1,07 彰化縣
建國科技大學,資訊與網路通訊系,4,0,07 彰化縣
建國科技大學,資訊與網路通訊系,8,0,07 彰化縣
高苑科技大學,資訊傳播與行銷系,48,8,12 高雄市
高苑科技大學,資訊傳播與行銷系,27,0,12 高雄市
高苑科技大學,資訊傳播與行銷系,19,0,12 高雄市
高苑科技大學,資訊管理系,0,0,12 高雄市
高苑科技大學,資訊管理系,0,0,12 高雄市
高苑科技大學,資訊科技應用系碩士班,11,0,12 高雄市
高苑科技大學,資訊科技應用系碩士在職專班,3,0,12 高雄市
高苑科技大學,資訊科技應用系,16,1,12 高雄市
大仁科技大學,資訊工程與娛樂科技系,0,4,13 屏東縣
大仁科技大學,資訊工程與娛樂科技系,2,0,13 屏東縣
聖約翰科技大學,資訊工程系碩士班,7,0,01 新北市
聖約翰科技大學,資訊工程系,22,4,01 新北市
聖約翰科技大學,資訊工程系,20,1,01 新北市
聖約翰科技大學,資訊管理系,2,0,01 新北市
聖約翰科技大學,電子資訊科,14,3,01 新北市
嶺東科技大學,會計資訊系碩士班,8,0,19 臺中市
嶺東科技大學,會計資訊系,89,9,19 臺中市
嶺東科技大學,資訊管理系,298,10,19 臺中市
嶺東科技大學,資訊科技系碩士班,31,0,19 臺中市
嶺東科技大學,資訊科技系,504,20,19 臺中市
嶺東科技大學,資訊科技系,310,0,19 臺中市
嶺東科技大學,資訊管理系碩士班,11,0,19 臺中市
嶺東科技大學,資訊管理系,145,0,19 臺中市
中國科技大學,資訊管理系,205,10,30 臺北市
中國科技大學,資訊管理系,34,1,30 臺北市
中國科技大學,資訊管理系,63,0,30 臺北市
中國科技大學,資訊管理科,43,0,30 臺北市
中國科技大學,資訊工程系資訊科技應用碩士在職專班,21,0,30 臺北市
中國科技大學,資訊工程系,188,8,30 臺北市
中國科技大學,資訊工程系_香港二技專班,0,0,30 臺北市
中國科技大學,資訊工程系,61,1,30 臺北市
中國科技大學,資訊工程科,14,0,30 臺北市
中臺科技大學,資訊管理系,157,8,19 臺中市
中臺科技大學,資訊管理系,30,0,19 臺中市
亞洲大學,資訊傳播學系,18,0,06 臺中市
亞洲大學,資訊傳播學系,349,10,06 臺中市
亞洲大學,會計與資訊學系,22,0,06 臺中市
亞洲大學,會計與資訊學系,227,9,06 臺中市
亞洲大學,資訊工程學系,16,0,06 臺中市
亞洲大學,資訊工程學系,53,0,06 臺中市
亞洲大學,資訊工程學系,20,1,06 臺中市
亞洲大學,資訊工程學系,489,22,06 臺中市
亞洲大學,生物資訊與醫學工程學系,19,0,06 臺中市
亞洲大學,生物資訊與醫學工程學系,13,0,06 臺中市
亞洲大學,生物資訊與醫學工程學系,34,0,06 臺中市
亞洲大學,生物資訊與醫學工程學系,211,14,06 臺中市
開南大學,資訊傳播學系,120,8,03 桃園市
開南大學,資訊管理學系,17,0,03 桃園市
開南大學,資訊管理學系,126,10,03 桃園市
開南大學,資訊管理學系,44,0,03 桃園市
開南大學,資訊學院碩士在職專班,37,2,03 桃園市
佛光大學,資訊應用學系,9,0,02 宜蘭縣
佛光大學,資訊應用學系,6,0,02 宜蘭縣
佛光大學,資訊應用學系,203,10,02 宜蘭縣
台南應用科技大學,會計資訊系,0,0,11 臺南市
台南應用科技大學,資訊管理系,176,9,11 臺南市
台南應用科技大學,資訊管理系,48,0,11 臺南市
台南應用科技大學,資訊管理系,2,0,11 臺南市
遠東科技大學,資訊工程系,108,7,11 臺南市
元培醫事科技大學,資訊管理系,137,10,18 新竹市
元培醫事科技大學,資訊管理系,112,0,18 新竹市
元培醫事科技大學,資訊管理系數位創新管理碩士班,31,0,18 新竹市
景文科技大學,資訊與通訊系碩士班,1,0,01 新北市
景文科技大學,資訊與通訊系碩士在職專班,32,0,01 新北市
景文科技大學,資訊與通訊系,171,10,01 新北市
景文科技大學,資訊與通訊系,10,0,01 新北市
景文科技大學,資訊工程系,48,5,01 新北市
中華醫事科技大學,數位設計與資訊管理系,0,0,11 臺南市
東南科技大學,資訊科技系,0,1,01 新北市
東南科技大學,資訊科技系,6,0,01 新北市
德明財經科技大學,會計資訊系,261,10,30 臺北市
德明財經科技大學,資訊科技系,281,9,30 臺北市
德明財經科技大學,資訊管理系,1,0,30 臺北市
德明財經科技大學,資訊管理系,417,15,30 臺北市
明道大學,資訊傳播學系,0,0,07 彰化縣
南開科技大學,電機與資訊技術系,132,10,08 南投縣
南開科技大學,電機與資訊技術系,84,0,08 南投縣
南開科技大學,電機與資訊技術系,26,0,08 南投縣
南開科技大學,電機與資訊技術科,146,0,08 南投縣
中華科技大學,企業資訊與管理系經營管理碩士班,51,0,30 臺北市
中華科技大學,企業資訊與管理系,51,11,30 臺北市
中華科技大學,企業資訊與管理系,41,0,30 臺北市
中華科技大學,企業資訊與管理系,93,0,30 臺北市
中華科技大學,資訊管理系,17,0,30 臺北市
中華科技大學,資訊管理系,11,0,30 臺北市
中華科技大學,電機與資訊工程系碩士班,22,0,30 臺北市
中華科技大學,電機與資訊工程系,105,10,30 臺北市
中華科技大學,電機與資訊工程系,62,0,30 臺北市
中華科技大學,電機與資訊工程系,99,0,30 臺北市
中華科技大學,電機與資訊工程科,19,0,30 臺北市
僑光科技大學,資訊科技系碩士班,20,0,19 臺中市
僑光科技大學,資訊科技系,427,16,19 臺中市
僑光科技大學,資訊科技系,295,1,19 臺中市
育達科技大學,資訊管理系碩士班,39,7,05 苗栗縣
育達科技大學,資訊管理系碩士在職專班,56,0,05 苗栗縣
育達科技大學,資訊管理系,2,0,05 苗栗縣
育達科技大學,資訊管理系,206,2,05 苗栗縣
育達科技大學,資訊管理系,199,0,05 苗栗縣
美和科技大學,資訊管理科,1,0,13 屏東縣
美和科技大學,資訊管理系,0,0,13 屏東縣
美和科技大學,資訊管理系_現役軍人營區在職專班,0,0,13 屏東縣
美和科技大學,資訊科技系,93,8,13 屏東縣
美和科技大學,資訊科技系,17,0,13 屏東縣
環球科技大學,資訊與電子商務管理系,72,5,09 雲林縣
環球科技大學,資訊與電子商務管理系,18,1,09 雲林縣
台灣首府大學,休閒資訊管理學系,0,0,
台灣首府大學,休閒資訊管理學系,0,0,
台灣首府大學,資訊與多媒體設計學系,0,0,
修平科技大學,資訊網路技術系,42,2,06 臺中市
修平科技大學,資訊管理系,137,9,06 臺中市
修平科技大學,資訊管理系,48,0,06 臺中市
修平科技大學,資訊管理系,69,0,06 臺中市
臺北城市科技大學,資訊工程系,294,14,30 臺北市
臺北城市科技大學,資訊工程系_海外青年技術訓練班,19,0,30 臺北市
臺北城市科技大學,資訊工程科,137,0,30 臺北市
敏實科技大學,資訊管理科,10,1,04 新竹縣
醒吾科技大學,資訊管理系,96,2,01 新北市
醒吾科技大學,資訊管理系,2,0,01 新北市
醒吾科技大學,資訊科技應用系碩士班,3,0,01 新北市
醒吾科技大學,資訊科技應用系碩士在職專班,17,0,01 新北市
醒吾科技大學,資訊科技應用系,356,12,01 新北市
華夏科技大學,資訊管理系碩士在職專班,18,0,01 新北市
華夏科技大學,資訊管理系,53,5,01 新北市
華夏科技大學,資訊管理系,22,1,01 新北市
華夏科技大學,資訊管理系,14,0,01 新北市
華夏科技大學,資訊管理系,37,0,01 新北市
華夏科技大學,資訊管理科,0,0,01 新北市
華夏科技大學,資訊管理科,104,0,01 新北市
華夏科技大學,資訊工程系,56,7,01 新北市
華夏科技大學,資訊工程系,29,0,01 新北市
華夏科技大學,資訊工程系,12,0,01 新北市
慈濟科技大學,資訊科技與管理系碩士班,14,0,15 花蓮縣
慈濟科技大學,資訊科技與管理系,162,10,15 花蓮縣
致理科技大學,會計資訊系,592,19,01 新北市
致理科技大學,會計資訊系,123,1,01 新北市
致理科技大學,會計資訊科,224,0,01 新北市
致理科技大學,資訊管理系,211,0,01 新北市
致理科技大學,資訊管理系,731,21,01 新北市
康寧大學,資訊傳播學系,0,0,30 臺北市
康寧大學,資訊管理科,331,9,30 臺北市
宏國德霖科技大學,資訊工程系,163,14,01 新北市
宏國德霖科技大學,資訊工程系,32,0,01 新北市
宏國德霖科技大學,資訊工程系,48,0,01 新北市
宏國德霖科技大學,資訊工程科,197,0,01 新北市
亞東科技大學,資訊管理系,245,7,01 新北市
和春技術學院,資訊管理系,0,0,
和春技術學院,資訊管理科,0,0,
南亞技術學院,資訊工程系,169,7,03 桃園市
南亞技術學院,資訊工程系,0,0,03 桃園市
黎明技術學院,資訊科技系,1,0,01 新北市
德育護理健康學院,醫護資訊應用系,0,0,17 基隆市
樹人醫護管理專科學校,資訊管理科,226,7,12 高雄市
聖母醫護管理專科學校,資訊管理科,2,0,02 宜蘭縣
聖母醫護管理專科學校,資訊管理科,52,3,02 宜蘭縣
聖母醫護管理專科學校,資訊管理科,1,0,02 宜蘭縣
臺北市立大學,資訊科學系,51,0,30 臺北市
臺北市立大學,資訊科學系,77,0,30 臺北市
臺北市立大學,資訊科學系,195,9,30 臺北市
國立政治大學,圖書資訊與檔案學研究所,13,0,30 臺北市
國立政治大學,圖書資訊與檔案學研究所,69,7,30 臺北市
國立政治大學,圖書資訊與檔案學研究所圖書資訊學數位碩士在職專班,66,0,30 臺北市
國立政治大學,資訊管理學系,35,0,30 臺北市
國立政治大學,資訊管理學系,110,0,30 臺北市
國立政治大學,資訊管理學系,345,18,30 臺北市
國立政治大學,資訊科學系,11,0,30 臺北市
國立政治大學,資訊科學系,143,0,30 臺北市
國立政治大學,資訊科學系,93,1,30 臺北市
國立政治大學,資訊科學系,231,18,30 臺北市
國立政治大學,資訊安全碩士學位學程,24,0,30 臺北市
國立清華大學,生物資訊與結構生物研究所,33,0,18 新竹市
國立清華大學,生物資訊與結構生物研究所,60,9,18 新竹市
國立清華大學,資訊工程學系,76,0,18 新竹市
國立清華大學,資訊工程學系,413,0,18 新竹市
國立清華大學,資訊工程學系,594,36,18 新竹市
國立清華大學,資訊安全研究所,57,0,18 新竹市
國立清華大學,資訊系統與應用研究所,24,0,18 新竹市
國立清華大學,資訊系統與應用研究所,136,0,18 新竹市
國立清華大學,電機資訊學院學士班,326,0,18 新竹市
國立臺灣大學,圖書資訊學系,19,0,30 臺北市
國立臺灣大學,圖書資訊學系,73,0,30 臺北市
國立臺灣大學,圖書資訊學系,218,12,30 臺北市
國立臺灣大學,生物資訊學國際研究生博士學位學程,6,0,30 臺北市
國立臺灣大學,資訊管理學系,21,0,30 臺北市
國立臺灣大學,資訊管理學系,143,0,30 臺北市
國立臺灣大學,資訊管理學系,238,16,30 臺北市
國立臺灣大學,資訊網路與多媒體研究所,44,0,30 臺北市
國立臺灣大學,資訊網路與多媒體研究所,149,8,30 臺北市
國立臺灣大學,資訊工程學系,123,0,30 臺北市
國立臺灣大學,資訊工程學系,438,0,30 臺北市
國立臺灣大學,資訊工程學系,20,0,30 臺北市
國立臺灣大學,資訊工程學系,610,32,30 臺北市
國立臺灣大學,生醫電子與資訊學研究所,63,0,30 臺北市
國立臺灣大學,生醫電子與資訊學研究所,151,6,30 臺北市
國立臺灣大學,電信工程學研究所智慧科技與資訊安全碩士在職專班,19,0,30 臺北市
國立臺灣大學,智慧醫療與健康資訊碩士學位學程,26,0,30 臺北市
